0.459359	0.584585	0.718267	0.857685	1.000000	1.142315	1.281733	1.415415	1.540641	1.654861	1.755750	1.841254	1.909632	1.959493	1.989821	2.000000	1.000000	
0.610383	0.781348	0.972095	1.000000	1.154665	1.313781	1.322779	1.461866	1.592521	1.635977	1.758732	1.850204	1.878307	1.946212	1.955605	1.994875	1.000000	
1.842210	1.869481	1.889539	1.910191	1.914610	1.927695	1.946569	1.959355	1.967469	1.968719	1.981374	1.986230	1.992663	1.996493	1.997744	1.999704	1.000000	
1.679707	1.717061	1.745207	1.785483	1.820852	1.831191	1.848212	1.887533	1.914007	1.936978	1.946672	1.960602	1.977409	1.987122	1.995158	1.998322	1.000000	
0.590105	0.717973	0.812871	1.000000	1.129525	1.182075	1.347802	1.424024	1.508915	1.661616	1.748953	1.811588	1.863456	1.933372	1.971195	1.992442	1.000000	
1.823208	1.835596	1.869138	1.895422	1.907138	1.913109	1.933494	1.935542	1.955147	1.970004	1.983018	1.989291	1.992445	1.992668	1.996330	1.999417	1.000000	
1.559794	1.618493	1.632199	1.681012	1.745650	1.778311	1.839587	1.852168	1.894452	1.919806	1.938050	1.969024	1.971712	1.991456	1.996760	2.000000	1.000000	
1.107364	1.204892	1.317934	1.340158	1.455428	1.522955	1.592517	1.697533	1.727780	1.768692	1.863466	1.901848	1.949148	1.963588	1.988838	1.994354	1.000000	
0.617317	0.741181	0.869474	1.000000	1.130526	1.258819	1.382683	1.500000	1.608761	1.707107	1.793353	1.866025	1.923880	1.965926	1.991445	2.000000	1.000000	
0.720406	0.867513	1.000000	1.132487	1.279594	1.323869	1.455260	1.571006	1.656621	1.754221	1.820946	1.890359	1.946102	1.960118	1.991185	2.000000	1.000000	
1.481573	1.546099	1.597337	1.652877	1.695350	1.750854	1.755531	1.815879	1.863805	1.875059	1.922891	1.949638	1.960407	1.985621	1.994338	1.998399	1.000000	
0.518134	0.643194	0.797208	0.927052	1.072948	1.202792	1.356806	1.481866	1.560982	1.707107	1.766766	1.836308	1.919462	1.958026	1.989335	2.000000	1.000000	
0.945861	1.054139	1.161782	1.267528	1.370138	1.468408	1.561187	1.647386	1.725995	1.796093	1.856857	1.907575	1.947653	1.976621	1.994138	2.000000	1.000000	
0.459359	0.584585	0.718267	0.857685	1.000000	1.142315	1.281733	1.415415	1.540641	1.654861	1.755750	1.841254	1.909632	1.959493	1.989821	2.000000	1.000000	
1.048371	1.152593	1.180875	1.302231	1.412297	1.506581	1.590714	1.641800	1.685660	1.780434	1.863154	1.927204	1.941661	1.952003	1.974490	1.997138	1.000000	
1.500000	1.551270	1.626964	1.687742	1.716272	1.769336	1.785524	1.837642	1.884738	1.892288	1.932659	1.965174	1.973143	1.986914	1.987704	1.998607	1.000000	
1.374555	1.469261	1.500000	1.500000	1.559993	1.645043	1.670724	1.731422	1.805276	1.822301	1.873790	1.926918	1.933646	1.967443	1.991722	1.992494	1.000000	
1.367350	1.419851	1.477226	1.547453	1.618973	1.687683	1.751473	1.807883	1.842916	1.868362	1.908376	1.919503	1.944611	1.971469	1.989676	1.998850	1.000000	
1.324699	1.401695	1.475947	1.546948	1.614213	1.677282	1.735724	1.789141	1.837166	1.879474	1.915773	1.945817	1.969400	1.986361	1.996584	2.000000	1.000000	
1.618744	1.657008	1.707107	1.753883	1.785593	1.817309	1.854586	1.886209	1.911469	1.936357	1.959360	1.974151	1.979149	1.991173	1.998031	2.000000	1.000000	
1.678584	1.694348	1.745726	1.752525	1.762409	1.810904	1.866025	1.897052	1.900948	1.911785	1.941090	1.946769	1.968164	1.988526	1.989303	1.998712	1.000000	
0.018714	0.084487	0.198261	0.319224	0.431766	0.621697	0.848878	1.080334	1.278245	1.352707	1.500000	1.667244	1.814922	1.857617	1.933474	1.992431	1.000000	
1.664006	1.690144	1.710554	1.769790	1.786007	1.792128	1.826385	1.857816	1.867564	1.903582	1.906213	1.944811	1.962804	1.968373	1.973649	1.996781	1.000000	
0.900302	1.053297	1.139340	1.212422	1.339848	1.428591	1.469110	1.587959	1.650563	1.728740	1.828919	1.907648	1.916455	1.948335	1.968086	1.996400	1.000000	
1.707107	1.743778	1.779742	1.821741	1.826615	1.866025	1.889525	1.912008	1.933622	1.952968	1.969475	1.975289	1.988597	1.993696	1.998292	2.000000	1.000000	
1.823441	1.856607	1.879342	1.895273	1.914776	1.924880	1.941605	1.954810	1.966983	1.972104	1.980641	1.990058	1.994084	1.995224	1.998976	2.000000	1.000000	
0.698531	0.865520	0.928488	1.059171	1.208152	1.314133	1.445917	1.500000	1.612729	1.704424	1.789167	1.882903	1.914030	1.925384	1.987015	1.991138	1.000000	
1.823013	1.848287	1.854476	1.877335	1.889680	1.902782	1.923559	1.942277	1.958501	1.972119	1.982608	1.983278	1.987218	1.991390	1.996893	1.999654	1.000000	
1.142315	1.235759	1.327068	1.415415	1.500000	1.580057	1.654861	1.723734	1.786053	1.841254	1.888835	1.928368	1.959493	1.981929	1.995472	2.000000	1.000000	
1.148837	1.268921	1.299002	1.407991	1.505641	1.564732	1.603644	1.700954	1.776601	1.809517	1.853911	1.869231	1.945188	1.963366	1.973597	1.979708	1.000000	
1.323723	1.398250	1.474562	1.550273	1.623005	1.691028	1.752453	1.799050	1.824340	1.866025	1.907049	1.941174	1.967514	1.985894	1.996550	2.000000	1.000000	
1.374004	1.453207	1.500000	1.526841	1.604953	1.668614	1.713159	1.774115	1.807404	1.818763	1.893752	1.906399	1.919673	1.964267	1.976830	1.996418	1.000000	
1.409049	1.491922	1.540641	1.596178	1.665456	1.740336	1.755750	1.815450	1.860879	1.909632	1.914408	1.953221	1.975778	1.989821	1.995311	2.000000	1.000000	
1.422732	1.500000	1.563695	1.623490	1.690810	1.742852	1.767129	1.820544	1.866025	1.900969	1.934539	1.963920	1.971164	1.985481	1.996872	2.000000	1.000000	
1.000000	1.075035	1.221337	1.309017	1.374461	1.500000	1.587785	1.647475	1.738755	1.809017	1.857147	1.910689	1.951057	1.976849	1.994261	2.000000	1.000000	
0.760684	0.879463	1.000000	1.120537	1.239316	1.354605	1.464723	1.568065	1.663123	1.748511	1.822984	1.885456	1.935016	1.970942	1.992709	2.000000	1.000000	
0.970363	1.078489	1.196791	1.253705	1.383913	1.412273	1.553050	1.586516	1.703352	1.740035	1.827966	1.860542	1.947269	1.963147	1.979782	1.994151	1.000000	
1.258819	1.342020	1.422618	1.500000	1.573576	1.642788	1.707107	1.766044	1.819152	1.866025	1.906308	1.939693	1.965926	1.984808	1.996195	2.000000	1.000000	
1.050649	1.151428	1.250653	1.347305	1.440394	1.528964	1.612106	1.688967	1.758758	1.820763	1.874347	1.918958	1.954139	1.979530	1.994869	2.000000	1.000000	
0.214499	0.371867	0.442844	0.724132	0.796423	0.977966	1.241976	1.263754	1.290453	1.493441	1.614323	1.725849	1.825244	1.876858	1.915667	1.963559	1.000000	
1.353039	1.435307	1.508817	1.589869	1.636943	1.655804	1.696799	1.724202	1.770372	1.812424	1.830688	1.898622	1.917691	1.953009	1.960591	1.988308	1.000000	
0.401784	0.481552	0.679800	0.896376	0.934570	1.091901	1.278768	1.322378	1.447861	1.607400	1.672672	1.783863	1.858061	1.921869	1.960198	1.991107	1.000000	
1.648079	1.660282	1.686248	1.756222	1.770564	1.800256	1.855894	1.880095	1.888197	1.899473	1.955720	1.960533	1.971271	1.983936	1.995033	1.995606	1.000000	
0.690983	0.854772	0.896898	1.103102	1.145228	1.309017	1.418609	1.512146	1.642542	1.707107	1.809017	1.869048	1.926932	1.968016	1.991492	2.000000	1.000000	
0.537529	0.699222	0.862649	0.948862	1.077388	1.243471	1.381598	1.415049	1.545082	1.672556	1.714963	1.797640	1.892997	1.959649	1.964290	1.995610	1.000000	
1.766704	1.793681	1.804706	1.825374	1.858884	1.886540	1.895135	1.916240	1.924221	1.944927	1.950024	1.969900	1.984810	1.987122	1.994636	1.999410	1.000000	
1.654172	1.678175	1.722526	1.771462	1.790860	1.833336	1.862560	1.895456	1.914535	1.923011	1.950718	1.954899	1.976063	1.988138	1.996834	1.999171	1.000000	
1.000000	1.115247	1.227773	1.339189	1.393719	1.446191	1.546308	1.643034	1.701845	1.749959	1.789312	1.830542	1.903038	1.923228	1.973017	1.979830	1.000000	
0.701909	0.897494	1.000000	1.000000	1.188326	1.289215	1.437977	1.500000	1.658377	1.727261	1.764589	1.866025	1.887101	1.962728	1.983268	1.987256	1.000000	
1.119996	1.215569	1.251001	1.358922	1.466308	1.562096	1.631425	1.689587	1.761582	1.828439	1.882355	1.922364	1.954338	1.979684	1.995080	2.000000	1.000000	
1.138202	1.156434	1.289834	1.405073	1.453990	1.552519	1.643293	1.707107	1.765620	1.833501	1.891007	1.914284	1.957077	1.987688	1.990404	2.000000	1.000000	
0.298475	0.404529	0.544531	0.732838	0.889210	1.000000	1.179331	1.340716	1.428735	1.548000	1.700465	1.825054	1.859393	1.918416	1.943004	1.993491	1.000000	
0.945364	1.054636	1.170662	1.286057	1.373006	1.463668	1.574654	1.682005	1.707107	1.776982	1.855016	1.910215	1.942715	1.973168	1.993765	2.000000	1.000000	
1.044679	1.146284	1.204368	1.318016	1.435684	1.500000	1.541821	1.633439	1.719618	1.767592	1.777898	1.811647	1.888386	1.948908	1.973187	1.987108	1.000000	
1.298986	1.364693	1.455251	1.527052	1.590295	1.632408	1.707107	1.737911	1.831119	1.846274	1.913190	1.940110	1.948401	1.968808	1.993480	1.996499	1.000000	
1.142315	1.235759	1.327068	1.415415	1.500000	1.580057	1.654861	1.723734	1.786053	1.841254	1.888835	1.928368	1.959493	1.981929	1.995472	2.000000	1.000000	
0.019215	0.076120	0.168530	0.292893	0.444430	0.617317	0.804910	1.000000	1.195090	1.382683	1.555570	1.707107	1.831470	1.923880	1.980785	2.000000	1.000000	
1.532165	1.590201	1.644162	1.699530	1.743046	1.782661	1.821287	1.861431	1.900132	1.913703	1.944517	1.965799	1.979233	1.993111	1.996220	2.000000	1.000000	
1.652272	1.699389	1.735229	1.759814	1.789196	1.835057	1.860633	1.872833	1.901784	1.932713	1.950923	1.969454	1.983966	1.986127	1.994537	1.999197	1.000000	
0.133975	0.233956	0.357212	0.500000	0.657980	0.826352	1.000000	1.173648	1.342020	1.500000	1.642788	1.766044	1.866025	1.939693	1.984808	2.000000	1.000000	
1.380135	1.457018	1.529856	1.596646	1.623547	1.677947	1.715367	1.766311	1.827562	1.853734	1.882524	1.928009	1.947067	1.962948	1.986584	1.998505	1.000000	
0.890252	1.060356	1.120977	1.228306	1.359052	1.374347	1.509856	1.581589	1.661449	1.784009	1.812854	1.862517	1.893042	1.959557	1.979693	1.995477	1.000000	
1.000000	1.110613	1.225575	1.334630	1.390542	1.442847	1.500000	1.534917	1.626026	1.730038	1.781609	1.836545	1.913781	1.968196	1.973072	1.996476	1.000000	
1.183750	1.273663	1.361242	1.445738	1.526432	1.602635	1.673696	1.739009	1.798017	1.850217	1.895163	1.932472	1.961826	1.982973	1.995734	2.000000	1.000000	
1.640742	1.693294	1.744245	1.783999	1.798249	1.838156	1.876645	1.906949	1.915720	1.925380	1.940858	1.963913	1.981493	1.991080	1.993334	1.999257	1.000000	
0.536237	0.710502	0.820216	1.000000	1.129427	1.247178	1.285939	1.418592	1.549919	1.649767	1.746496	1.817085	1.866651	1.909224	1.983884	1.989434	1.000000	
1.776099	1.805327	1.819574	1.868928	1.880216	1.907401	1.914057	1.925683	1.933099	1.934955	1.947878	1.966381	1.969188	1.989324	1.991657	1.992426	1.000000	
1.129097	1.257685	1.318129	1.389241	1.486455	1.500000	1.528923	1.605825	1.707965	1.743863	1.827053	1.897881	1.913032	1.926474	1.979600	1.988877	1.000000	
0.709024	0.846530	0.967603	1.090876	1.219611	1.316654	1.437781	1.500000	1.619150	1.670641	1.789399	1.822365	1.920654	1.933678	1.990997	1.992497	1.000000	
1.151600	1.266774	1.360554	1.440532	1.527422	1.603476	1.687812	1.743432	1.794348	1.866025	1.885875	1.925572	1.963078	1.980441	1.995130	2.000000	1.000000	
0.901215	1.051537	1.132328	1.227378	1.365889	1.423173	1.500000	1.618898	1.655613	1.736756	1.833929	1.862930	1.914342	1.968588	1.983984	1.996496	1.000000	
0.541222	0.761342	0.804308	0.947114	1.093951	1.223984	1.381491	1.416487	1.564323	1.656800	1.715579	1.789101	1.894278	1.963065	1.973857	1.991623	1.000000	
1.126332	1.213735	1.368398	1.382683	1.394376	1.531537	1.630351	1.699505	1.721167	1.840170	1.863632	1.923880	1.941760	1.975329	1.984145	1.993506	1.000000	
1.000000	1.114243	1.208798	1.324293	1.429103	1.465891	1.578201	1.645069	1.708656	1.813678	1.859045	1.902703	1.918427	1.965107	1.984004	1.996091	1.000000	
1.087925	1.201242	1.292139	1.392321	1.464469	1.549463	1.598401	1.720751	1.758879	1.784538	1.863291	1.906552	1.949459	1.973135	1.989360	1.994353	1.000000	
1.087925	1.201242	1.292139	1.392321	1.464469	1.549463	1.598401	1.720751	1.758879	1.784538	1.863291	1.906552	1.949459	1.973135	1.989360	1.994353	1.000000	
1.283045	1.379493	1.471191	1.500000	1.562867	1.625236	1.707107	1.736280	1.758040	1.783586	1.844869	1.903182	1.947990	1.968728	1.973255	1.993683	1.000000	
1.223309	1.287765	1.366909	1.428472	1.505174	1.576964	1.651876	1.710264	1.759886	1.836618	1.867708	1.918334	1.935673	1.946595	1.964016	1.984052	1.000000	
1.781184	1.819162	1.831131	1.855715	1.862860	1.868113	1.890018	1.914319	1.934645	1.955036	1.971838	1.979251	1.984148	1.987304	1.990284	1.998283	1.000000	
0.194998	0.344214	0.419590	0.592000	0.738304	0.913300	1.086700	1.261696	1.408000	1.580410	1.655786	1.805002	1.854299	1.946806	1.983009	2.000000	1.000000	
1.183750	1.273663	1.361242	1.445738	1.526432	1.602635	1.673696	1.739009	1.798017	1.850217	1.895163	1.932472	1.961826	1.982973	1.995734	2.000000	1.000000	
0.916632	1.000000	1.120634	1.241388	1.357645	1.395684	1.475163	1.572623	1.669710	1.754856	1.819855	1.895910	1.911529	1.934791	1.989309	1.992471	1.000000	
1.050649	1.151428	1.250653	1.347305	1.440394	1.528964	1.612106	1.688967	1.758758	1.820763	1.874347	1.918958	1.954139	1.979530	1.994869	2.000000	1.000000	
0.000000	0.040507	0.158746	0.345139	0.584585	0.857685	1.142315	1.415415	1.654861	1.841254	1.959493	2.000000	0.000000	0.000000	0.000000	0.000000	1.000000	
0.817578	0.937389	1.062611	1.182422	1.288836	1.391266	1.500000	1.607924	1.707107	1.786900	1.820198	1.876418	1.931675	1.970820	1.993056	2.000000	1.000000	
0.459359	0.584585	0.718267	0.857685	1.000000	1.142315	1.281733	1.415415	1.540641	1.654861	1.755750	1.841254	1.909632	1.959493	1.989821	2.000000	1.000000	
0.760684	0.879463	1.000000	1.120537	1.239316	1.354605	1.464723	1.568065	1.663123	1.748511	1.822984	1.885456	1.935016	1.970942	1.992709	2.000000	1.000000	
1.894153	1.904904	1.912402	1.921787	1.926655	1.945544	1.949095	1.949940	1.964832	1.971491	1.974607	1.981540	1.983989	1.991010	1.996087	1.997684	1.000000	
1.187225	1.234577	1.338802	1.436725	1.462494	1.574005	1.621227	1.683563	1.777188	1.794833	1.864337	1.920774	1.930226	1.974353	1.991083	1.997138	1.000000	
0.934339	1.050059	1.192487	1.265132	1.396969	1.428374	1.571119	1.632012	1.703401	1.783920	1.800470	1.916721	1.924856	1.963259	1.990719	1.991457	1.000000	
0.376510	0.500000	0.634659	0.777479	0.925270	1.074730	1.222521	1.365341	1.500000	1.623490	1.733052	1.826239	1.900969	1.955573	1.988831	2.000000	1.000000	
1.292823	1.372856	1.450204	1.524307	1.594633	1.660675	1.721956	1.778036	1.828510	1.873014	1.911228	1.942877	1.967733	1.985616	1.996397	2.000000	1.000000	
0.376510	0.500000	0.634659	0.777479	0.925270	1.074730	1.222521	1.365341	1.500000	1.623490	1.733052	1.826239	1.900969	1.955573	1.988831	2.000000	1.000000	
1.000000	1.000000	1.151461	1.267271	1.380558	1.484764	1.543459	1.653127	1.720635	1.793410	1.857995	1.908927	1.958854	1.968555	1.992604	2.000000	1.000000	
0.000000	0.026444	0.107690	0.169443	0.344723	0.500000	0.646280	0.892116	1.107884	1.353720	1.500000	1.655277	1.830557	1.892310	1.973556	2.000000	1.000000	
0.813202	0.937230	1.062770	1.186798	1.305803	1.413724	1.500000	1.576854	1.663654	1.748811	1.824555	1.887904	1.937424	1.972502	1.993200	2.000000	1.000000	
1.367722	1.448546	1.500000	1.533047	1.601007	1.668095	1.712025	1.774280	1.793713	1.798834	1.876341	1.921562	1.943473	1.973156	1.985653	1.991106	1.000000	
0.376204	0.546537	0.646236	0.851216	0.912651	1.070301	1.250703	1.368585	1.500000	1.575439	1.704336	1.822119	1.885447	1.917717	1.979522	1.987168	1.000000	
0.516474	0.580948	0.705814	0.911576	1.000000	1.195368	1.256772	1.421568	1.545140	1.619053	1.709755	1.824499	1.887081	1.946325	1.979564	1.987174	1.000000	
1.047110	1.170805	1.269695	1.340458	1.447338	1.500000	1.619023	1.684750	1.727465	1.774046	1.876239	1.889568	1.954987	1.963629	1.987092	1.995041	1.000000	
0.023771	0.085346	0.161192	0.341689	0.387978	0.600425	0.802057	1.000000	1.197943	1.399575	1.612022	1.658311	1.838808	1.914654	1.976229	2.000000	1.000000	
1.500000	1.541765	1.592788	1.631979	1.696150	1.732670	1.759754	1.812445	1.867713	1.912361	1.916456	1.943730	1.948215	1.971031	1.989676	1.998892	1.000000	
1.000000	1.142259	1.198127	1.316892	1.419157	1.510801	1.548817	1.670201	1.713077	1.767592	1.777013	1.843897	1.893133	1.942152	1.973187	1.993485	1.000000	
0.479807	0.558134	0.724286	0.850849	1.000000	1.149151	1.275714	1.441866	1.520193	1.644460	1.756283	1.846618	1.931754	1.942935	1.987189	2.000000	1.000000	
0.000000	0.060307	0.233956	0.500000	0.826352	1.173648	1.500000	1.766044	1.939693	2.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	
0.761911	0.887992	1.000000	1.124278	1.241816	1.360094	1.466698	1.569033	1.659474	1.726457	1.789166	1.820276	1.904738	1.964812	1.973406	1.996090	1.000000	
1.509239	1.565259	1.583877	1.628718	1.676321	1.727300	1.766600	1.818936	1.832993	1.896415	1.907698	1.952902	1.960359	1.979569	1.988196	1.989506	1.000000	
0.760684	0.879463	1.000000	1.120537	1.239316	1.354605	1.464723	1.568065	1.663123	1.748511	1.822984	1.885456	1.935016	1.970942	1.992709	2.000000	1.000000	
1.566757	1.619837	1.656796	1.697752	1.744378	1.805252	1.826216	1.888429	1.894943	1.914098	1.941232	1.949081	1.958358	1.980993	1.992488	1.999198	1.000000	
0.872823	1.000000	1.118897	1.226936	1.260816	1.373695	1.490882	1.611656	1.707107	1.730514	1.794861	1.832701	1.875970	1.922407	1.972866	1.997113	1.000000	
1.426153	1.500000	1.525085	1.553196	1.598136	1.653441	1.747224	1.773269	1.789477	1.806688	1.855179	1.879865	1.933140	1.972567	1.976724	1.991649	1.000000	
1.670276	1.696718	1.712008	1.746969	1.806129	1.836030	1.862560	1.908002	1.918115	1.940365	1.944093	1.951179	1.964027	1.977560	1.993221	1.994362	1.000000	
0.776332	0.825234	0.971744	1.119215	1.174766	1.347243	1.364366	1.520131	1.585626	1.653917	1.811635	1.830826	1.862561	1.978180	1.979970	1.983758	1.000000	
0.385523	0.580251	0.640573	0.783199	0.930223	1.077697	1.225771	1.372427	1.500000	1.626412	1.707107	1.789085	1.824138	1.932989	1.973218	1.992439	1.000000	
0.019215	0.076120	0.168530	0.292893	0.444430	0.617317	0.804910	1.000000	1.195090	1.382683	1.555570	1.707107	1.831470	1.923880	1.980785	2.000000	1.000000	
1.317986	1.399927	1.469201	1.530335	1.624245	1.669573	1.710329	1.761647	1.819809	1.851385	1.921365	1.933077	1.963037	1.971943	1.992427	1.996843	1.000000	
0.945861	1.054139	1.161782	1.267528	1.370138	1.468408	1.561187	1.647386	1.725995	1.796093	1.856857	1.907575	1.947653	1.976621	1.994138	2.000000	1.000000	
0.620217	0.660055	0.789365	0.963340	1.110559	1.192011	1.340823	1.500000	1.500000	1.690431	1.763132	1.794812	1.887461	1.970738	1.975107	1.987169	1.000000	
1.409069	1.477720	1.543568	1.606225	1.665326	1.720522	1.771489	1.817929	1.859570	1.896166	1.927502	1.953396	1.973695	1.988280	1.997066	2.000000	1.000000	
1.637087	1.685307	1.722092	1.738035	1.782472	1.827482	1.849266	1.856549	1.859554	1.894949	1.897800	1.941277	1.970063	1.982926	1.983410	1.998586	1.000000	
