1.977409	1.987122	1.995158	1.998322	1.000000	
1.863456	1.933372	1.971195	1.992442	1.000000	
1.992445	1.992668	1.996330	1.999417	1.000000	
1.971712	1.991456	1.996760	2.000000	1.000000	
1.949148	1.963588	1.988838	1.994354	1.000000	
1.923880	1.965926	1.991445	2.000000	1.000000	
1.946102	1.960118	1.991185	2.000000	1.000000	
1.960407	1.985621	1.994338	1.998399	1.000000	
1.919462	1.958026	1.989335	2.000000	1.000000	
1.947653	1.976621	1.994138	2.000000	1.000000	
1.909632	1.959493	1.989821	2.000000	1.000000	
1.941661	1.952003	1.974490	1.997138	1.000000	
1.973143	1.986914	1.987704	1.998607	1.000000	
1.933646	1.967443	1.991722	1.992494	1.000000	
1.944611	1.971469	1.989676	1.998850	1.000000	
1.969400	1.986361	1.996584	2.000000	1.000000	
1.979149	1.991173	1.998031	2.000000	1.000000	
1.968164	1.988526	1.989303	1.998712	1.000000	
1.814922	1.857617	1.933474	1.992431	1.000000	
1.962804	1.968373	1.973649	1.996781	1.000000	
1.916455	1.948335	1.968086	1.996400	1.000000	
1.988597	1.993696	1.998292	2.000000	1.000000	
1.994084	1.995224	1.998976	2.000000	1.000000	
1.914030	1.925384	1.987015	1.991138	1.000000	
1.987218	1.991390	1.996893	1.999654	1.000000	
1.959493	1.981929	1.995472	2.000000	1.000000	
1.945188	1.963366	1.973597	1.979708	1.000000	
1.967514	1.985894	1.996550	2.000000	1.000000	
1.919673	1.964267	1.976830	1.996418	1.000000	
1.975778	1.989821	1.995311	2.000000	1.000000	
1.971164	1.985481	1.996872	2.000000	1.000000	
1.951057	1.976849	1.994261	2.000000	1.000000	
1.935016	1.970942	1.992709	2.000000	1.000000	
1.947269	1.963147	1.979782	1.994151	1.000000	
1.965926	1.984808	1.996195	2.000000	1.000000	
1.954139	1.979530	1.994869	2.000000	1.000000	
1.825244	1.876858	1.915667	1.963559	1.000000	
1.917691	1.953009	1.960591	1.988308	1.000000	
1.858061	1.921869	1.960198	1.991107	1.000000	
1.971271	1.983936	1.995033	1.995606	1.000000	
1.926932	1.968016	1.991492	2.000000	1.000000	
1.892997	1.959649	1.964290	1.995610	1.000000	
1.984810	1.987122	1.994636	1.999410	1.000000	
1.976063	1.988138	1.996834	1.999171	1.000000	
1.903038	1.923228	1.973017	1.979830	1.000000	
1.887101	1.962728	1.983268	1.987256	1.000000	
1.954338	1.979684	1.995080	2.000000	1.000000	
1.957077	1.987688	1.990404	2.000000	1.000000	
1.859393	1.918416	1.943004	1.993491	1.000000	
1.942715	1.973168	1.993765	2.000000	1.000000	
1.888386	1.948908	1.973187	1.987108	1.000000	
1.948401	1.968808	1.993480	1.996499	1.000000	
1.959493	1.981929	1.995472	2.000000	1.000000	
1.831470	1.923880	1.980785	2.000000	1.000000	
1.979233	1.993111	1.996220	2.000000	1.000000	
1.983966	1.986127	1.994537	1.999197	1.000000	
1.866025	1.939693	1.984808	2.000000	1.000000	
1.947067	1.962948	1.986584	1.998505	1.000000	
1.893042	1.959557	1.979693	1.995477	1.000000	
1.913781	1.968196	1.973072	1.996476	1.000000	
1.961826	1.982973	1.995734	2.000000	1.000000	
1.981493	1.991080	1.993334	1.999257	1.000000	
1.866651	1.909224	1.983884	1.989434	1.000000	
1.969188	1.989324	1.991657	1.992426	1.000000	
1.913032	1.926474	1.979600	1.988877	1.000000	
1.920654	1.933678	1.990997	1.992497	1.000000	
1.963078	1.980441	1.995130	2.000000	1.000000	
1.914342	1.968588	1.983984	1.996496	1.000000	
1.894278	1.963065	1.973857	1.991623	1.000000	
1.941760	1.975329	1.984145	1.993506	1.000000	
1.918427	1.965107	1.984004	1.996091	1.000000	
1.949459	1.973135	1.989360	1.994353	1.000000	
1.949459	1.973135	1.989360	1.994353	1.000000	
1.947990	1.968728	1.973255	1.993683	1.000000	
1.935673	1.946595	1.964016	1.984052	1.000000	
1.984148	1.987304	1.990284	1.998283	1.000000	
1.854299	1.946806	1.983009	2.000000	1.000000	
1.961826	1.982973	1.995734	2.000000	1.000000	
1.911529	1.934791	1.989309	1.992471	1.000000	
1.954139	1.979530	1.994869	2.000000	1.000000	
1.654861	1.841254	1.959493	2.000000	1.000000	
1.931675	1.970820	1.993056	2.000000	1.000000	
1.909632	1.959493	1.989821	2.000000	1.000000	
1.935016	1.970942	1.992709	2.000000	1.000000	
1.983989	1.991010	1.996087	1.997684	1.000000	
1.930226	1.974353	1.991083	1.997138	1.000000	
1.924856	1.963259	1.990719	1.991457	1.000000	
1.900969	1.955573	1.988831	2.000000	1.000000	
1.967733	1.985616	1.996397	2.000000	1.000000	
1.900969	1.955573	1.988831	2.000000	1.000000	
1.958854	1.968555	1.992604	2.000000	1.000000	
1.830557	1.892310	1.973556	2.000000	1.000000	
1.937424	1.972502	1.993200	2.000000	1.000000	
1.943473	1.973156	1.985653	1.991106	1.000000	
1.885447	1.917717	1.979522	1.987168	1.000000	
1.887081	1.946325	1.979564	1.987174	1.000000	
1.954987	1.963629	1.987092	1.995041	1.000000	
1.838808	1.914654	1.976229	2.000000	1.000000	
1.948215	1.971031	1.989676	1.998892	1.000000	
1.893133	1.942152	1.973187	1.993485	1.000000	
1.931754	1.942935	1.987189	2.000000	1.000000	
1.500000	1.766044	1.939693	2.000000	1.000000	
1.904738	1.964812	1.973406	1.996090	1.000000	
1.960359	1.979569	1.988196	1.989506	1.000000	
1.935016	1.970942	1.992709	2.000000	1.000000	
1.958358	1.980993	1.992488	1.999198	1.000000	
1.875970	1.922407	1.972866	1.997113	1.000000	
1.933140	1.972567	1.976724	1.991649	1.000000	
1.964027	1.977560	1.993221	1.994362	1.000000	
1.862561	1.978180	1.979970	1.983758	1.000000	
1.824138	1.932989	1.973218	1.992439	1.000000	
1.831470	1.923880	1.980785	2.000000	1.000000	
1.963037	1.971943	1.992427	1.996843	1.000000	
1.947653	1.976621	1.994138	2.000000	1.000000	
1.887461	1.970738	1.975107	1.987169	1.000000	
1.973695	1.988280	1.997066	2.000000	1.000000	
1.970063	1.982926	1.983410	1.998586	1.000000	
1.970063	1.982926	1.983410	1.998586	1.000000	
1.987076	1.993238	1.995615	1.999248	1.000000	
1.968976	1.979603	1.987116	1.996493	1.000000	
1.890715	1.922396	1.987008	1.991137	1.000000	
1.831470	1.923880	1.980785	2.000000	1.000000	
1.917522	1.957379	1.984544	1.998277	1.000000	
1.981281	1.989384	1.993250	1.999248	1.000000	
1.959021	1.976779	1.990898	1.999106	1.000000	
1.858381	1.903880	1.966635	1.984118	1.000000	
1.951314	1.974640	1.990827	1.998979	1.000000	
1.963540	1.984207	1.996150	2.000000	1.000000	
1.943525	1.951548	1.973451	1.994345	1.000000	
1.924607	1.979532	1.987125	1.988870	1.000000	
1.967733	1.985616	1.996397	2.000000	1.000000	
1.904831	1.959194	1.965778	1.996090	1.000000	
1.968627	1.987238	1.995033	2.000000	1.000000	
1.843583	1.954230	1.961440	1.973379	1.000000	
1.977351	1.984808	1.996728	2.000000	1.000000	
1.966180	1.989821	1.992698	2.000000	1.000000	
1.915973	1.949952	1.979657	1.994345	1.000000	
1.963437	1.973342	1.993712	1.995936	1.000000	
1.906015	1.962356	1.973618	1.989403	1.000000	
1.979084	1.990686	1.997669	2.000000	1.000000	
1.873018	1.951057	1.974685	2.000000	1.000000	
1.906610	1.972559	1.979864	1.989420	1.000000	
1.983265	1.983913	1.993461	1.998137	1.000000	
1.987493	1.995254	1.996283	1.999349	1.000000	
1.987670	1.995767	1.997897	1.999393	1.000000	
1.983022	1.992540	1.998162	2.000000	1.000000	
1.930594	1.966541	1.992574	2.000000	1.000000	
1.951057	1.972677	1.994182	2.000000	1.000000	
1.978402	1.980878	1.986388	1.992357	1.000000	
1.970099	1.987688	1.994193	2.000000	1.000000	
1.909632	1.959493	1.989821	2.000000	1.000000	
1.913491	1.946738	1.963473	1.964177	1.000000	
1.915475	1.933563	1.973191	1.992432	1.000000	
1.902855	1.955721	1.966311	1.968418	1.000000	
1.980717	1.989562	1.995550	1.999405	1.000000	
1.979407	1.981501	1.993276	1.999224	1.000000	
1.840449	1.907319	1.972194	1.978524	1.000000	
1.957898	1.973247	1.991091	1.996292	1.000000	
1.947653	1.976621	1.994138	2.000000	1.000000	
1.918043	1.930815	1.974431	1.997137	1.000000	
1.963095	1.969608	1.979771	1.992293	1.000000	
1.948389	1.971673	1.984036	1.992866	1.000000	
1.947653	1.976621	1.994138	2.000000	1.000000	
1.987974	1.992427	1.997137	1.998692	1.000000	
1.941551	1.959637	1.993407	1.995474	1.000000	
1.947653	1.976621	1.994138	2.000000	1.000000	
1.930649	1.946514	1.964050	1.992440	1.000000	
1.943883	1.974928	1.993712	2.000000	1.000000	
1.944338	1.990982	1.993309	1.993718	1.000000	
1.937299	1.947622	1.978972	1.997791	1.000000	
1.929776	1.968583	1.992115	2.000000	1.000000	
1.855952	1.922067	1.973229	1.991107	1.000000	
1.848834	1.887236	1.947457	1.973266	1.000000	
1.971528	1.979543	1.984108	1.996840	1.000000	
1.948590	1.982853	1.989533	2.000000	1.000000	
1.971729	1.988109	1.997227	2.000000	1.000000	
1.959657	1.978859	1.995992	2.000000	1.000000	
1.932248	1.947585	1.989316	1.992467	1.000000	
1.848066	1.912800	1.919071	1.947911	1.000000	
1.972325	1.992324	1.993712	2.000000	1.000000	
1.947653	1.976621	1.994138	2.000000	1.000000	
1.940049	1.973193	1.991048	1.993287	1.000000	
1.983964	1.988377	1.992105	1.998869	1.000000	
1.842444	1.944924	1.978256	2.000000	1.000000	
1.934025	1.971002	1.973296	1.987124	1.000000	
1.923880	1.965926	1.991445	2.000000	1.000000	
1.943883	1.979917	1.993712	2.000000	1.000000	
1.962937	1.979572	1.992618	1.999178	1.000000	
1.923880	1.965926	1.991445	2.000000	1.000000	
1.982973	1.992421	1.998103	2.000000	1.000000	
1.865305	1.949619	1.979617	1.994344	1.000000	
1.970291	1.983796	1.993967	1.999373	1.000000	
1.831470	1.923880	1.980785	2.000000	1.000000	
1.949867	1.974249	1.990692	1.998964	0.000000	
1.850217	1.932472	1.982973	2.000000	0.000000	
1.967733	1.985616	1.996397	2.000000	0.000000	
1.943883	1.974928	1.993712	2.000000	0.000000	
1.956940	1.980785	1.995185	2.000000	0.000000	
1.654861	1.841254	1.959493	2.000000	1.000000	
1.905672	1.922318	1.989240	1.991177	1.000000	
1.978641	1.980271	1.987138	1.997394	1.000000	
1.979080	1.980278	1.984115	1.997777	1.000000	
1.909632	1.962978	1.989821	2.000000	1.000000	
1.968437	1.992839	1.995457	1.996468	1.000000	
1.949172	1.954935	1.994280	1.994923	1.000000	
1.938104	1.975196	1.984040	1.997148	1.000000	
1.882405	1.948863	1.980721	2.000000	1.000000	
1.931373	1.963756	1.991187	2.000000	1.000000	
1.978951	1.989768	1.997732	2.000000	1.000000	
1.967336	1.990494	1.992443	1.996615	1.000000	
1.951057	1.971930	1.991522	2.000000	1.000000	
1.881623	1.956169	1.986382	2.000000	1.000000	
1.902738	1.949335	1.981589	1.997946	1.000000	
1.950017	1.976794	1.993489	1.994340	1.000000	
1.954144	1.963752	1.983345	1.998140	1.000000	
1.943184	1.974018	1.990729	1.998809	1.000000	
1.985413	1.987070	1.989488	1.998399	1.000000	
1.961965	1.968104	1.986898	1.996393	1.000000	
1.853853	1.894813	1.960914	1.995609	1.000000	
1.945670	1.969782	1.989025	1.998777	1.000000	
1.963763	1.989295	1.991120	1.995615	1.000000	
1.938632	1.945895	1.968198	1.995119	1.000000	
1.881947	1.917210	1.962799	1.969505	1.000000	
1.929776	1.968583	1.992115	2.000000	1.000000	
1.914573	1.961302	1.965023	1.995969	1.000000	
1.979622	1.983980	1.990054	1.994337	1.000000	
1.905161	1.948067	1.987160	2.000000	1.000000	
1.851484	1.925381	1.981488	2.000000	1.000000	
1.936523	1.976658	1.989369	1.997395	1.000000	
1.921407	1.942964	1.992760	1.993576	1.000000	
1.906626	1.957326	1.990600	2.000000	1.000000	
1.929403	1.947484	1.974456	1.997137	1.000000	
1.950112	1.977492	1.992414	1.994352	1.000000	
1.940770	1.958585	1.988229	1.997493	1.000000	
1.900969	1.955573	1.988831	2.000000	1.000000	
1.907610	1.960817	1.989344	1.995613	1.000000	
1.990479	1.995135	1.999017	1.999185	1.000000	
1.951057	1.978148	1.994522	2.000000	1.000000	
1.970986	1.973583	1.989679	1.998850	1.000000	
1.891007	1.951057	1.987688	2.000000	1.000000	
1.950590	1.974623	1.990826	1.998979	1.000000	
1.973692	1.987060	1.994340	1.997071	1.000000	
1.973362	1.983063	1.989367	1.998295	1.000000	
1.911511	1.926178	1.978228	1.991119	1.000000	
1.946093	1.979148	1.980897	1.997815	1.000000	
1.963842	1.983719	1.986899	1.995958	1.000000	
1.974928	1.988831	1.997204	2.000000	1.000000	
1.973695	1.988280	1.997066	2.000000	1.000000	
1.980438	1.986632	1.996880	1.997815	1.000000	
1.947653	1.976621	1.994138	2.000000	1.000000	
1.983977	1.986821	1.988464	1.991156	1.000000	
1.947798	1.971890	1.990780	1.995374	1.000000	
1.984185	1.993666	1.998641	2.000000	1.000000	
1.925379	1.963469	1.979726	1.991093	1.000000	
1.928440	1.946538	1.973315	1.982119	1.000000	
1.986870	1.992393	1.994602	1.999164	1.000000	
1.971092	1.973867	1.988301	1.998566	1.000000	
1.963963	1.983930	1.995974	2.000000	1.000000	
1.963795	1.979584	1.992620	1.999179	1.000000	
1.928332	1.963048	1.986613	1.998508	1.000000	
1.969104	1.983039	1.984859	1.997035	1.000000	
1.922352	1.983964	1.989202	1.991167	1.000000	
1.922352	1.983964	1.989202	1.991167	1.000000	
1.930785	1.974335	1.984028	1.997138	1.000000	
1.959322	1.973183	1.987120	1.995480	1.000000	
1.930046	1.974363	1.989363	1.997138	1.000000	
1.964338	1.988763	1.992542	2.000000	1.000000	
1.941690	1.979342	1.986271	1.993458	1.000000	
1.944106	1.973664	1.989787	1.998893	1.000000	
1.955896	1.979494	1.983975	1.984101	1.000000	
1.950972	1.970902	1.983754	1.986050	1.000000	
1.979962	1.991077	1.997767	2.000000	1.000000	
1.921506	1.979180	1.984150	1.991135	1.000000	
1.973201	1.987034	1.988381	1.998696	1.000000	
1.972859	1.981892	1.984184	1.997988	1.000000	
1.957326	1.973322	1.984576	1.998277	1.000000	
1.950338	1.981933	1.992426	1.997988	1.000000	
1.945428	1.950788	1.983980	1.994335	1.000000	
1.954998	1.975097	1.991713	2.000000	1.000000	
1.707107	1.866025	1.965926	2.000000	1.000000	
1.960058	1.964360	1.994319	1.995625	1.000000	
1.957392	1.973085	1.994050	2.000000	1.000000	
1.965683	1.979703	1.991086	1.993504	1.000000	
1.964173	1.979331	1.992524	1.999168	1.000000	
1.952916	1.979247	1.994850	2.000000	1.000000	
1.935016	1.970942	1.992709	2.000000	1.000000	
1.937418	1.963449	1.980483	1.997526	1.000000	
1.959178	1.980115	1.995576	1.997559	1.000000	
1.968584	1.986432	1.996710	2.000000	1.000000	
1.962369	1.983511	1.984439	1.996874	1.000000	
1.920924	1.957438	1.984547	1.998277	1.000000	
1.895031	1.916933	1.983670	1.990561	1.000000	
1.886150	1.907838	1.986917	1.989476	1.000000	
1.938102	1.948445	1.987067	1.993263	1.000000	
1.955677	1.968722	1.995020	1.996501	1.000000	
1.960199	1.971124	1.984062	1.993496	1.000000	
1.974632	1.992398	1.995908	1.996185	1.000000	
1.939845	1.946637	1.974504	1.997303	1.000000	
1.973073	1.984333	1.995088	1.999170	1.000000	
1.968787	1.976179	1.993481	1.997334	1.000000	
1.935631	1.963097	1.983930	1.984031	1.000000	
1.968619	1.979734	1.993477	1.996498	1.000000	
1.382683	1.707107	1.923880	2.000000	0.000000	
1.937979	1.951057	1.989718	2.000000	0.000000	
1.949244	1.956108	1.994292	1.995070	0.000000	
1.896090	1.946041	1.980394	1.997812	0.000000	
1.917229	1.936996	1.983298	1.984595	1.000000	
1.979962	1.991077	1.997767	2.000000	1.000000	
1.979654	1.986009	1.989379	1.997554	1.000000	
1.972934	1.979733	1.990520	1.998929	1.000000	
1.962368	1.973636	1.985664	1.998399	1.000000	
1.989340	1.989380	1.990713	1.998764	1.000000	
1.922210	1.962998	1.971950	1.996840	1.000000	
1.983906	1.985094	1.994666	1.999282	1.000000	
1.689595	1.767592	1.864827	1.983996	1.000000	
1.925385	1.971720	1.991080	1.996836	1.000000	
1.980083	1.994372	1.994883	1.999148	1.000000	
1.988294	1.989494	1.995336	1.999526	1.000000	
1.945873	1.976764	1.994412	2.000000	1.000000	
1.940867	1.969619	1.989013	1.998777	1.000000	
1.949732	1.986959	1.991110	1.994361	1.000000	
1.892136	1.918001	1.961005	1.995609	1.000000	
1.896620	1.946179	1.980422	1.997814	1.000000	
1.959493	1.981929	1.995472	2.000000	1.000000	
1.947043	1.963959	1.974278	1.993494	1.000000	
1.918820	1.941746	1.978690	1.997618	1.000000	
1.962649	1.969067	1.989371	1.996497	1.000000	
1.922270	1.960926	1.991076	1.995615	1.000000	
1.973045	1.978793	1.994338	1.997620	1.000000	
1.951057	1.978148	1.994522	2.000000	1.000000	
1.805925	1.887675	1.959556	1.987122	1.000000	
1.923880	1.973994	1.985266	2.000000	1.000000	
1.967280	1.985682	1.996830	2.000000	1.000000	
1.929358	1.960580	1.981431	1.995909	1.000000	
1.900969	1.955573	1.988831	2.000000	1.000000	
1.962278	1.966124	1.993478	1.996096	1.000000	
1.935016	1.970942	1.992709	2.000000	1.000000	
1.983044	1.989351	1.996407	1.999646	1.000000	
1.973100	1.985417	1.986654	1.998399	1.000000	
1.917666	1.940550	1.971612	1.996520	1.000000	
1.831470	1.923880	1.980785	2.000000	1.000000	
1.980316	1.987020	1.991133	1.997815	1.000000	
1.958914	1.982676	1.992607	2.000000	1.000000	
1.903908	1.929415	1.986133	1.992016	1.000000	
1.972644	1.976103	1.997266	1.997679	1.000000	
1.943883	1.974928	1.993712	2.000000	1.000000	
1.957680	1.981824	1.995641	2.000000	1.000000	
1.818151	1.912791	1.928107	1.993142	1.000000	
1.983925	1.987354	1.994337	1.996962	1.000000	
1.941512	1.978646	1.991090	1.997619	1.000000	
1.910256	1.960908	1.990522	2.000000	1.000000	
1.980476	1.992429	1.994334	1.997815	1.000000	
1.980429	1.994327	1.997134	1.997819	1.000000	
1.890894	1.893741	1.924835	1.987056	1.000000	
1.925745	1.954411	1.983348	1.998140	1.000000	
1.887835	1.958996	1.973435	1.987175	1.000000	
1.942466	1.972559	1.974717	1.993491	1.000000	
1.947653	1.976621	1.994138	2.000000	1.000000	
1.911130	1.920961	1.988864	1.989840	1.000000	
1.973154	1.979614	1.992620	1.999179	1.000000	
1.926682	1.933210	1.961388	1.965604	1.000000	
1.930348	1.977891	1.985475	2.000000	1.000000	
1.964972	1.983691	1.986596	1.996094	1.000000	
1.946724	1.959985	1.965630	1.973793	1.000000	
1.947462	1.956260	1.968645	1.997219	1.000000	
1.933587	1.971035	1.991005	1.992515	1.000000	
1.789244	1.904616	1.964577	1.974008	1.000000	
1.950342	1.976976	1.994798	2.000000	1.000000	
1.973223	1.988610	1.997428	2.000000	1.000000	
1.963464	1.979441	1.982279	1.994342	1.000000	
1.946535	1.963471	1.964253	1.992125	1.000000	
1.863616	1.917103	1.950081	1.994341	1.000000	
1.983921	1.987039	1.989467	1.996091	1.000000	
1.967733	1.985616	1.996397	2.000000	1.000000	
1.894710	1.928382	1.978328	1.996595	1.000000	
1.832571	1.845996	1.942033	1.993448	1.000000	
1.950255	1.973294	1.982038	1.997987	1.000000	
1.928378	1.973718	1.989366	1.997068	1.000000	
1.948585	1.975328	1.979819	1.993834	1.000000	
1.948065	1.981078	1.994142	2.000000	1.000000	
1.900969	1.955573	1.988831	2.000000	1.000000	
1.966470	1.980897	1.995214	2.000000	1.000000	
1.963980	1.981908	1.987041	1.991039	1.000000	
1.914716	1.940778	1.986628	2.000000	1.000000	
1.960114	1.979555	1.992618	1.999179	1.000000	
1.989111	1.989722	1.993570	1.999284	1.000000	
1.988599	1.989110	1.989722	1.996760	1.000000	
1.945852	1.956406	1.977264	1.997594	1.000000	
1.985054	1.992443	1.998261	2.000000	1.000000	
1.972832	1.987053	1.996907	2.000000	1.000000	
1.922332	1.986960	1.987077	1.991125	1.000000	
1.975100	1.981402	1.995816	2.000000	1.000000	
1.904639	1.964942	1.979645	1.996090	1.000000	
1.963963	1.983930	1.995974	2.000000	0.000000	
1.707107	1.866025	1.965926	2.000000	0.000000	
1.942452	1.986946	1.991098	1.993525	1.000000	
1.904949	1.950446	1.981970	1.997987	1.000000	
1.967550	1.987006	1.991133	1.993489	1.000000	
1.989326	1.993625	1.994365	1.999292	1.000000	
1.947653	1.976621	1.994138	2.000000	1.000000	
1.978109	1.985854	1.997050	2.000000	1.000000	
1.924956	1.960493	1.985644	1.998399	1.000000	
1.916237	1.969094	1.979579	1.996485	1.000000	
1.870608	1.949721	1.979634	1.994345	1.000000	
1.983972	1.987989	1.991575	1.999219	1.000000	
1.913575	1.971995	1.989332	1.994842	1.000000	
1.977555	1.990126	1.997554	2.000000	1.000000	
1.973481	1.988587	1.996396	1.999300	1.000000	
1.969400	1.986361	1.996584	2.000000	1.000000	
1.936844	1.976647	1.992423	1.997395	1.000000	
1.975748	1.990163	1.997647	2.000000	1.000000	
1.946691	1.973170	1.976931	1.997395	1.000000	
1.940869	1.975522	1.994502	2.000000	1.000000	
1.978594	1.987063	1.994325	1.997620	1.000000	
1.922385	1.968653	1.991078	1.996497	1.000000	
1.936011	1.976592	1.984029	1.997395	1.000000	
1.954069	1.984490	1.984808	1.998890	1.000000	
1.965476	1.979710	1.987490	1.998606	1.000000	
1.964308	1.983219	1.987132	1.995801	1.000000	
1.952932	1.973257	1.983042	1.998104	1.000000	
1.947653	1.976621	1.994138	2.000000	1.000000	
1.960077	1.981943	1.989393	1.997988	1.000000	
1.887386	1.918113	1.983795	1.987241	1.000000	
1.859487	1.908180	1.979551	1.989403	1.000000	
1.824966	1.881874	1.979217	1.986363	1.000000	
1.929776	1.968583	1.992115	2.000000	1.000000	
1.909632	1.959493	1.989821	2.000000	1.000000	
1.971546	1.987071	1.989708	1.998850	1.000000	
1.959039	1.964130	1.985201	1.994666	1.000000	
1.840028	1.877312	1.970940	1.984114	1.000000	
1.946408	1.957667	1.984551	1.998277	1.000000	
1.941638	1.978246	1.980056	1.997618	1.000000	
1.913242	1.939889	1.962994	1.992690	1.000000	
1.982973	1.992421	1.998103	2.000000	1.000000	
1.905961	1.964679	1.971529	1.996091	1.000000	
1.939693	1.973045	1.993238	2.000000	1.000000	
1.946530	1.968932	1.992802	2.000000	1.000000	
1.947751	1.974113	1.991381	1.999121	1.000000	
1.973401	1.978159	1.989028	1.999072	1.000000	
1.936467	1.976460	1.979846	1.997395	1.000000	
1.972912	1.983256	1.989421	1.997819	1.000000	
1.797457	1.893370	1.960847	1.995608	1.000000	
1.972370	1.987688	1.996917	2.000000	1.000000	
1.968609	1.982899	1.995190	1.996505	1.000000	
1.879474	1.945817	1.986361	2.000000	1.000000	
1.917128	1.948658	1.982317	1.998125	1.000000	
1.969362	1.979558	1.995539	2.000000	1.000000	
1.955874	1.973774	1.995027	1.997070	1.000000	
1.916516	1.941680	1.978679	1.997618	1.000000	
1.905286	1.964977	1.979691	1.996091	1.000000	
1.912710	1.976568	1.983945	1.989426	1.000000	
1.939394	1.971010	1.993272	2.000000	1.000000	
1.922647	1.971546	1.978356	1.996841	1.000000	
1.964894	1.983008	1.984859	1.996093	1.000000	
1.959493	1.981929	1.995472	2.000000	1.000000	
1.983738	1.990992	1.992494	1.997660	1.000000	
1.900969	1.955573	1.988831	2.000000	1.000000	
1.953370	1.963543	1.988189	1.989475	1.000000	
1.949858	1.974399	1.994332	1.997140	1.000000	
1.956940	1.980785	1.995185	2.000000	1.000000	
1.963081	1.984333	1.996292	2.000000	1.000000	
1.864810	1.949552	1.979601	1.994344	1.000000	
1.951581	1.959983	1.977468	1.998020	1.000000	
1.908556	1.926682	1.955189	1.995089	1.000000	
1.917466	1.950020	1.987067	1.994348	1.000000	
1.949086	1.963404	1.987086	1.994350	1.000000	
1.941378	1.977640	1.980040	1.989941	1.000000	
1.917038	1.946302	1.958308	1.989358	1.000000	
1.937875	1.943343	1.992347	1.993539	1.000000	
1.933342	1.969810	1.979645	1.992430	1.000000	
1.918151	1.941997	1.978698	1.997618	1.000000	
1.967733	1.985616	1.996397	2.000000	1.000000	
1.894635	1.946886	1.961222	1.995610	1.000000	
1.894354	1.916817	1.947281	1.966641	1.000000	
1.817194	1.860248	1.963118	1.979793	1.000000	
1.954544	1.973395	1.983373	1.998141	1.000000	
1.970898	1.983925	1.991112	1.996762	1.000000	
1.947633	1.974408	1.984027	1.997137	1.000000	
1.935016	1.970942	1.992709	2.000000	1.000000	
1.939693	1.973045	1.993238	2.000000	1.000000	
1.909797	1.920403	1.968740	1.996494	1.000000	
1.922210	1.962998	1.971950	1.996840	1.000000	
1.892997	1.959649	1.964290	1.995610	1.000000	
1.928894	1.947034	1.974440	1.997137	1.000000	
1.911591	1.925379	1.979608	1.991114	1.000000	
1.964085	1.976105	1.991336	1.999035	1.000000	
1.885811	1.945251	1.963945	1.987133	1.000000	
1.888661	1.962871	1.983850	1.987251	1.000000	
1.941134	1.969647	1.989016	1.998777	1.000000	
1.846569	1.897974	1.923585	1.988867	1.000000	
1.962530	1.973610	1.981251	1.997975	1.000000	
1.947680	1.978644	1.987114	1.997619	1.000000	
1.970640	1.980974	1.994372	2.000000	1.000000	
