1.998103	2.000000	1.000000	
1.979617	1.994344	1.000000	
1.993967	1.999373	1.000000	
1.980785	2.000000	1.000000	
1.990692	1.998964	0.000000	
1.982973	2.000000	0.000000	
1.996397	2.000000	0.000000	
1.993712	2.000000	0.000000	
1.995185	2.000000	0.000000	
1.959493	2.000000	1.000000	
1.989240	1.991177	1.000000	
1.987138	1.997394	1.000000	
1.984115	1.997777	1.000000	
1.989821	2.000000	1.000000	
1.995457	1.996468	1.000000	
1.994280	1.994923	1.000000	
1.984040	1.997148	1.000000	
1.980721	2.000000	1.000000	
1.991187	2.000000	1.000000	
1.997732	2.000000	1.000000	
1.992443	1.996615	1.000000	
1.991522	2.000000	1.000000	
1.986382	2.000000	1.000000	
1.981589	1.997946	1.000000	
1.993489	1.994340	1.000000	
1.983345	1.998140	1.000000	
1.990729	1.998809	1.000000	
1.989488	1.998399	1.000000	
1.986898	1.996393	1.000000	
1.960914	1.995609	1.000000	
1.989025	1.998777	1.000000	
1.991120	1.995615	1.000000	
1.968198	1.995119	1.000000	
1.962799	1.969505	1.000000	
1.992115	2.000000	1.000000	
1.965023	1.995969	1.000000	
1.990054	1.994337	1.000000	
1.987160	2.000000	1.000000	
1.981488	2.000000	1.000000	
1.989369	1.997395	1.000000	
1.992760	1.993576	1.000000	
1.990600	2.000000	1.000000	
1.974456	1.997137	1.000000	
1.992414	1.994352	1.000000	
1.988229	1.997493	1.000000	
1.988831	2.000000	1.000000	
1.989344	1.995613	1.000000	
1.999017	1.999185	1.000000	
1.994522	2.000000	1.000000	
1.989679	1.998850	1.000000	
1.987688	2.000000	1.000000	
1.990826	1.998979	1.000000	
1.994340	1.997071	1.000000	
1.989367	1.998295	1.000000	
1.978228	1.991119	1.000000	
1.980897	1.997815	1.000000	
1.986899	1.995958	1.000000	
1.997204	2.000000	1.000000	
1.997066	2.000000	1.000000	
1.996880	1.997815	1.000000	
1.994138	2.000000	1.000000	
1.988464	1.991156	1.000000	
1.990780	1.995374	1.000000	
1.998641	2.000000	1.000000	
1.979726	1.991093	1.000000	
1.973315	1.982119	1.000000	
1.994602	1.999164	1.000000	
1.988301	1.998566	1.000000	
1.995974	2.000000	1.000000	
1.992620	1.999179	1.000000	
1.986613	1.998508	1.000000	
1.984859	1.997035	1.000000	
1.989202	1.991167	1.000000	
1.989202	1.991167	1.000000	
1.984028	1.997138	1.000000	
1.987120	1.995480	1.000000	
1.989363	1.997138	1.000000	
1.992542	2.000000	1.000000	
1.986271	1.993458	1.000000	
1.989787	1.998893	1.000000	
1.983975	1.984101	1.000000	
1.983754	1.986050	1.000000	
1.997767	2.000000	1.000000	
1.984150	1.991135	1.000000	
1.988381	1.998696	1.000000	
1.984184	1.997988	1.000000	
1.984576	1.998277	1.000000	
1.992426	1.997988	1.000000	
1.983980	1.994335	1.000000	
1.991713	2.000000	1.000000	
1.965926	2.000000	1.000000	
1.994319	1.995625	1.000000	
1.994050	2.000000	1.000000	
1.991086	1.993504	1.000000	
1.992524	1.999168	1.000000	
1.994850	2.000000	1.000000	
1.992709	2.000000	1.000000	
1.980483	1.997526	1.000000	
1.995576	1.997559	1.000000	
1.996710	2.000000	1.000000	
1.984439	1.996874	1.000000	
1.984547	1.998277	1.000000	
1.983670	1.990561	1.000000	
1.986917	1.989476	1.000000	
1.987067	1.993263	1.000000	
1.995020	1.996501	1.000000	
1.984062	1.993496	1.000000	
1.995908	1.996185	1.000000	
1.974504	1.997303	1.000000	
1.995088	1.999170	1.000000	
1.993481	1.997334	1.000000	
1.983930	1.984031	1.000000	
1.993477	1.996498	1.000000	
1.923880	2.000000	0.000000	
1.989718	2.000000	0.000000	
1.994292	1.995070	0.000000	
1.980394	1.997812	0.000000	
1.983298	1.984595	1.000000	
1.997767	2.000000	1.000000	
1.989379	1.997554	1.000000	
1.990520	1.998929	1.000000	
1.985664	1.998399	1.000000	
1.990713	1.998764	1.000000	
1.971950	1.996840	1.000000	
1.994666	1.999282	1.000000	
1.864827	1.983996	1.000000	
1.991080	1.996836	1.000000	
1.994883	1.999148	1.000000	
1.995336	1.999526	1.000000	
1.994412	2.000000	1.000000	
1.989013	1.998777	1.000000	
1.991110	1.994361	1.000000	
1.961005	1.995609	1.000000	
1.980422	1.997814	1.000000	
1.995472	2.000000	1.000000	
1.974278	1.993494	1.000000	
1.978690	1.997618	1.000000	
1.989371	1.996497	1.000000	
1.991076	1.995615	1.000000	
1.994338	1.997620	1.000000	
1.994522	2.000000	1.000000	
1.959556	1.987122	1.000000	
1.985266	2.000000	1.000000	
1.996830	2.000000	1.000000	
1.981431	1.995909	1.000000	
1.988831	2.000000	1.000000	
1.993478	1.996096	1.000000	
1.992709	2.000000	1.000000	
1.996407	1.999646	1.000000	
1.986654	1.998399	1.000000	
1.971612	1.996520	1.000000	
1.980785	2.000000	1.000000	
1.991133	1.997815	1.000000	
1.992607	2.000000	1.000000	
1.986133	1.992016	1.000000	
1.997266	1.997679	1.000000	
1.993712	2.000000	1.000000	
1.995641	2.000000	1.000000	
1.928107	1.993142	1.000000	
1.994337	1.996962	1.000000	
1.991090	1.997619	1.000000	
1.990522	2.000000	1.000000	
1.994334	1.997815	1.000000	
1.997134	1.997819	1.000000	
1.924835	1.987056	1.000000	
1.983348	1.998140	1.000000	
1.973435	1.987175	1.000000	
1.974717	1.993491	1.000000	
1.994138	2.000000	1.000000	
1.988864	1.989840	1.000000	
1.992620	1.999179	1.000000	
1.961388	1.965604	1.000000	
1.985475	2.000000	1.000000	
1.986596	1.996094	1.000000	
1.965630	1.973793	1.000000	
1.968645	1.997219	1.000000	
1.991005	1.992515	1.000000	
1.964577	1.974008	1.000000	
1.994798	2.000000	1.000000	
1.997428	2.000000	1.000000	
1.982279	1.994342	1.000000	
1.964253	1.992125	1.000000	
1.950081	1.994341	1.000000	
1.989467	1.996091	1.000000	
1.996397	2.000000	1.000000	
1.978328	1.996595	1.000000	
1.942033	1.993448	1.000000	
1.982038	1.997987	1.000000	
1.989366	1.997068	1.000000	
1.979819	1.993834	1.000000	
1.994142	2.000000	1.000000	
1.988831	2.000000	1.000000	
1.995214	2.000000	1.000000	
1.987041	1.991039	1.000000	
1.986628	2.000000	1.000000	
1.992618	1.999179	1.000000	
1.993570	1.999284	1.000000	
1.989722	1.996760	1.000000	
1.977264	1.997594	1.000000	
1.998261	2.000000	1.000000	
1.996907	2.000000	1.000000	
1.987077	1.991125	1.000000	
1.995816	2.000000	1.000000	
1.979645	1.996090	1.000000	
1.995974	2.000000	0.000000	
1.965926	2.000000	0.000000	
1.991098	1.993525	1.000000	
1.981970	1.997987	1.000000	
1.991133	1.993489	1.000000	
1.994365	1.999292	1.000000	
1.994138	2.000000	1.000000	
1.997050	2.000000	1.000000	
1.985644	1.998399	1.000000	
1.979579	1.996485	1.000000	
1.979634	1.994345	1.000000	
1.991575	1.999219	1.000000	
1.989332	1.994842	1.000000	
1.997554	2.000000	1.000000	
1.996396	1.999300	1.000000	
1.996584	2.000000	1.000000	
1.992423	1.997395	1.000000	
1.997647	2.000000	1.000000	
1.976931	1.997395	1.000000	
1.994502	2.000000	1.000000	
1.994325	1.997620	1.000000	
1.991078	1.996497	1.000000	
1.984029	1.997395	1.000000	
1.984808	1.998890	1.000000	
1.987490	1.998606	1.000000	
1.987132	1.995801	1.000000	
1.983042	1.998104	1.000000	
1.994138	2.000000	1.000000	
1.989393	1.997988	1.000000	
1.983795	1.987241	1.000000	
1.979551	1.989403	1.000000	
1.979217	1.986363	1.000000	
1.992115	2.000000	1.000000	
1.989821	2.000000	1.000000	
1.989708	1.998850	1.000000	
1.985201	1.994666	1.000000	
1.970940	1.984114	1.000000	
1.984551	1.998277	1.000000	
1.980056	1.997618	1.000000	
1.962994	1.992690	1.000000	
1.998103	2.000000	1.000000	
1.971529	1.996091	1.000000	
1.993238	2.000000	1.000000	
1.992802	2.000000	1.000000	
1.991381	1.999121	1.000000	
1.989028	1.999072	1.000000	
1.979846	1.997395	1.000000	
1.989421	1.997819	1.000000	
1.960847	1.995608	1.000000	
1.996917	2.000000	1.000000	
1.995190	1.996505	1.000000	
1.986361	2.000000	1.000000	
1.982317	1.998125	1.000000	
1.995539	2.000000	1.000000	
1.995027	1.997070	1.000000	
1.978679	1.997618	1.000000	
1.979691	1.996091	1.000000	
1.983945	1.989426	1.000000	
1.993272	2.000000	1.000000	
1.978356	1.996841	1.000000	
1.984859	1.996093	1.000000	
1.995472	2.000000	1.000000	
1.992494	1.997660	1.000000	
1.988831	2.000000	1.000000	
1.988189	1.989475	1.000000	
1.994332	1.997140	1.000000	
1.995185	2.000000	1.000000	
1.996292	2.000000	1.000000	
1.979601	1.994344	1.000000	
1.977468	1.998020	1.000000	
1.955189	1.995089	1.000000	
1.987067	1.994348	1.000000	
1.987086	1.994350	1.000000	
1.980040	1.989941	1.000000	
1.958308	1.989358	1.000000	
1.992347	1.993539	1.000000	
1.979645	1.992430	1.000000	
1.978698	1.997618	1.000000	
1.996397	2.000000	1.000000	
1.961222	1.995610	1.000000	
1.947281	1.966641	1.000000	
1.963118	1.979793	1.000000	
1.983373	1.998141	1.000000	
1.991112	1.996762	1.000000	
1.984027	1.997137	1.000000	
1.992709	2.000000	1.000000	
1.993238	2.000000	1.000000	
1.968740	1.996494	1.000000	
1.971950	1.996840	1.000000	
1.964290	1.995610	1.000000	
1.974440	1.997137	1.000000	
1.979608	1.991114	1.000000	
1.991336	1.999035	1.000000	
1.963945	1.987133	1.000000	
1.983850	1.987251	1.000000	
1.989016	1.998777	1.000000	
1.923585	1.988867	1.000000	
1.981251	1.997975	1.000000	
1.987114	1.997619	1.000000	
1.994372	2.000000	1.000000	
1.995363	1.999380	1.000000	
1.991172	1.998285	1.000000	
1.996135	2.000000	1.000000	
1.982127	1.997987	1.000000	
1.992693	2.000000	1.000000	
1.994232	2.000000	1.000000	
1.917432	1.948359	1.000000	
1.861110	1.942200	1.000000	
1.997767	2.000000	1.000000	
1.982973	2.000000	1.000000	
1.984064	1.997068	1.000000	
1.996584	2.000000	1.000000	
1.996917	2.000000	1.000000	
1.990827	1.998979	1.000000	
1.995034	1.996740	1.000000	
1.994351	1.999257	1.000000	
1.983978	1.995039	1.000000	
1.986966	1.989486	1.000000	
1.993238	2.000000	1.000000	
1.996584	2.000000	1.000000	
1.973358	1.995558	1.000000	
1.987072	1.993054	1.000000	
1.991795	1.999087	1.000000	
1.862347	1.982967	1.000000	
1.938030	1.984006	1.000000	
1.992709	2.000000	1.000000	
1.985169	1.998862	1.000000	
1.992115	2.000000	1.000000	
1.993238	2.000000	1.000000	
1.945662	1.964493	1.000000	
1.996584	2.000000	1.000000	
1.991814	1.999087	1.000000	
1.972971	1.984084	1.000000	
1.992115	2.000000	1.000000	
1.989363	2.000000	1.000000	
1.918583	1.963213	1.000000	
1.976777	1.984073	1.000000	
1.990294	1.998917	1.000000	
1.991066	1.995042	1.000000	
1.972018	1.996841	1.000000	
1.906007	1.984014	1.000000	
1.991445	2.000000	1.000000	
1.991051	2.000000	1.000000	
1.995185	2.000000	1.000000	
1.992115	2.000000	1.000000	
1.963681	1.994343	1.000000	
1.974928	2.000000	1.000000	
1.968710	1.996494	1.000000	
1.996577	2.000000	1.000000	
1.986220	1.998502	1.000000	
1.990969	2.000000	1.000000	
1.989223	1.989674	1.000000	
1.971344	1.995934	1.000000	
1.974928	2.000000	1.000000	
1.995454	1.999584	1.000000	
1.992115	2.000000	1.000000	
1.971791	1.996840	1.000000	
1.958787	1.994342	1.000000	
1.992115	2.000000	1.000000	
1.995293	2.000000	1.000000	
1.989088	2.000000	1.000000	
1.992115	2.000000	1.000000	
1.986361	2.000000	1.000000	
1.976664	1.997394	1.000000	
1.971833	1.987146	1.000000	
1.969230	1.987111	1.000000	
1.991933	2.000000	1.000000	
1.992145	2.000000	1.000000	
1.988831	2.000000	1.000000	
1.996398	1.998047	1.000000	
1.989701	1.998850	1.000000	
1.989821	2.000000	1.000000	
1.961757	1.990290	1.000000	
1.973189	1.991106	1.000000	
1.995974	2.000000	1.000000	
1.993238	2.000000	1.000000	
1.973275	1.992134	1.000000	
1.977696	1.986147	1.000000	
1.973303	1.994146	1.000000	
1.993430	1.994383	1.000000	
1.980424	1.997814	1.000000	
1.992115	2.000000	1.000000	
1.995365	2.000000	1.000000	
1.956239	1.995866	1.000000	
1.986613	1.998508	1.000000	
1.996397	2.000000	1.000000	
1.992371	2.000000	1.000000	
1.992115	2.000000	1.000000	
1.980000	1.998079	1.000000	
1.985643	1.998399	1.000000	
1.993712	2.000000	1.000000	
1.965397	2.000000	1.000000	
1.979635	1.995418	1.000000	
1.996248	2.000000	1.000000	
1.963417	1.979769	1.000000	
1.979257	1.986404	1.000000	
1.989683	1.995614	1.000000	
1.980051	1.997768	1.000000	
1.992115	2.000000	1.000000	
1.981987	1.997987	1.000000	
1.993488	1.997815	1.000000	
1.988793	1.992465	1.000000	
1.993548	2.000000	1.000000	
1.994606	2.000000	1.000000	
1.993111	2.000000	1.000000	
1.938111	1.949545	1.000000	
1.993822	2.000000	1.000000	
1.990712	1.991457	1.000000	
1.963261	1.976900	1.000000	
1.988314	1.998696	1.000000	
1.998401	2.000000	1.000000	
1.985259	1.998263	1.000000	
1.962108	1.990300	1.000000	
1.973107	1.989543	1.000000	
1.978709	1.997618	1.000000	
1.956214	1.995036	1.000000	
1.990278	1.998917	1.000000	
1.984654	2.000000	1.000000	
1.993487	1.997619	1.000000	
1.975019	1.997138	1.000000	
1.994351	1.997892	1.000000	
1.982973	2.000000	1.000000	
1.989133	1.998140	1.000000	
1.979781	1.996619	1.000000	
1.987496	1.998607	1.000000	
1.990686	2.000000	1.000000	
1.963271	1.963745	1.000000	
1.994554	2.000000	1.000000	
1.991420	2.000000	1.000000	
1.971955	1.996841	1.000000	
1.993610	2.000000	1.000000	
1.994522	2.000000	1.000000	
1.995472	2.000000	1.000000	
1.973058	1.984097	1.000000	
1.989821	2.000000	1.000000	
1.992417	1.996497	1.000000	
1.963853	1.974045	1.000000	
1.973402	1.997307	1.000000	
1.989339	1.995040	1.000000	
1.989339	1.995040	1.000000	
1.952003	1.987123	1.000000	
1.955743	1.995025	1.000000	
1.933526	1.992418	1.000000	
1.995022	1.996502	1.000000	
1.993712	2.000000	1.000000	
1.980011	1.997767	1.000000	
1.963406	1.989385	1.000000	
1.991077	1.997137	1.000000	
1.994138	2.000000	1.000000	
1.987688	2.000000	1.000000	
1.992115	2.000000	1.000000	
1.987070	1.994879	1.000000	
1.986626	1.998508	1.000000	
1.982009	1.997987	1.000000	
1.997760	2.000000	1.000000	
1.992604	2.000000	1.000000	
1.990399	1.999068	1.000000	
1.996757	2.000000	1.000000	
1.986361	2.000000	1.000000	
1.965317	1.996090	1.000000	
1.991445	2.000000	1.000000	
1.979197	1.984166	1.000000	
1.917654	1.973174	1.000000	
1.996089	1.996841	1.000000	
1.996089	1.996841	1.000000	
1.964687	1.995857	1.000000	
1.992709	2.000000	1.000000	
1.983737	2.000000	1.000000	
1.973207	1.987141	1.000000	
1.995185	2.000000	0.000000	
1.990686	2.000000	0.000000	
1.946802	1.976865	0.000000	
1.986613	1.998508	0.000000	
1.951057	2.000000	0.000000	
1.986965	1.997618	0.000000	
1.965926	2.000000	0.000000	
1.960847	1.995608	0.000000	
1.993238	2.000000	0.000000	
1.978148	2.000000	0.000000	
1.987493	1.998607	0.000000	
1.960728	1.995595	0.000000	
1.962929	1.971592	0.000000	
1.987067	1.994348	1.000000	
1.996917	2.000000	1.000000	
1.990707	1.996302	1.000000	
1.984562	1.998277	1.000000	
1.980457	1.997814	1.000000	
1.996961	2.000000	1.000000	
1.995974	2.000000	1.000000	
1.978679	1.997618	1.000000	
1.980433	1.997814	1.000000	
1.990686	2.000000	1.000000	
1.997137	1.998918	1.000000	
1.984808	2.000000	1.000000	
1.963321	1.973528	1.000000	
1.978148	2.000000	1.000000	
1.982973	2.000000	1.000000	
1.986434	1.987719	1.000000	
1.995734	2.000000	1.000000	
1.960773	1.990069	1.000000	
1.991039	2.000000	1.000000	
1.979780	1.995606	1.000000	
1.988831	2.000000	1.000000	
1.992709	2.000000	1.000000	
1.986392	1.987719	1.000000	
1.995020	2.000000	1.000000	
1.962907	1.979769	1.000000	
1.847280	1.946618	1.000000	
1.992120	1.992717	1.000000	
1.956106	1.996200	1.000000	
1.919226	1.973301	1.000000	
1.968927	1.973788	1.000000	
1.995614	1.998607	1.000000	
1.983762	1.998237	1.000000	
1.979601	1.994344	1.000000	
1.988831	2.000000	1.000000	
1.994138	2.000000	1.000000	
1.983898	1.989426	1.000000	
1.985840	1.998179	1.000000	
1.994869	2.000000	1.000000	
1.974502	1.993372	1.000000	
1.963794	1.995036	1.000000	
1.966124	1.996090	1.000000	
1.980878	1.989429	1.000000	
1.991041	1.993515	1.000000	
1.984363	1.998274	1.000000	
1.995185	2.000000	1.000000	
1.995592	1.996505	1.000000	
1.990291	2.000000	1.000000	
1.984808	2.000000	1.000000	
1.992618	2.000000	1.000000	
1.984808	2.000000	1.000000	
1.941496	1.984057	1.000000	
1.992423	1.997580	1.000000	
1.991087	1.996497	1.000000	
1.986526	1.992471	1.000000	
1.995604	1.997397	1.000000	
1.991499	2.000000	1.000000	
1.986267	2.000000	1.000000	
1.969131	1.996490	1.000000	
1.994138	2.000000	1.000000	
1.995608	1.998508	1.000000	
1.984808	2.000000	1.000000	
1.979606	1.987126	1.000000	
1.992982	1.999219	1.000000	
1.995597	1.996846	1.000000	
1.973215	1.993493	1.000000	
1.948025	1.987117	1.000000	
1.995946	2.000000	1.000000	
1.937489	1.984000	1.000000	
1.960728	1.995595	1.000000	
1.983203	1.986518	1.000000	
1.994970	1.997395	1.000000	
1.994970	1.997395	1.000000	
1.990686	2.000000	1.000000	
1.990285	1.998917	1.000000	
1.991445	2.000000	1.000000	
1.994300	1.995072	1.000000	
1.989339	1.995040	1.000000	
1.973180	2.000000	1.000000	
1.992411	1.995615	1.000000	
1.989675	1.998850	1.000000	
1.988854	1.995044	1.000000	
1.977090	2.000000	1.000000	
1.959964	1.991104	1.000000	
1.998103	2.000000	1.000000	
1.996840	1.999135	1.000000	
1.996866	1.999643	1.000000	
1.991330	1.999035	1.000000	
1.976920	1.995935	1.000000	
1.997271	1.999696	1.000000	
1.991097	1.997988	1.000000	
1.979683	1.995611	1.000000	
1.993238	2.000000	1.000000	
1.990329	2.000000	1.000000	
1.980878	1.987215	1.000000	
1.989675	1.998850	1.000000	
1.992115	2.000000	1.000000	
1.978679	1.997618	1.000000	
1.990842	1.998979	1.000000	
1.994138	2.000000	1.000000	
1.987576	1.998782	1.000000	
1.993712	2.000000	1.000000	
1.986899	1.996753	1.000000	
1.989821	2.000000	1.000000	
1.963005	1.989312	1.000000	
1.989269	1.991022	1.000000	
1.987688	2.000000	1.000000	
1.994138	2.000000	1.000000	
1.995472	2.000000	1.000000	
1.987719	1.996094	1.000000	
1.984081	1.997919	1.000000	
1.863075	1.979669	1.000000	
1.979351	1.997618	1.000000	
1.989958	1.996905	1.000000	
1.997766	2.000000	1.000000	
1.973381	1.991809	1.000000	
1.986361	2.000000	1.000000	
1.984909	1.998379	1.000000	
1.994522	2.000000	1.000000	
1.951550	1.994341	1.000000	
1.994138	2.000000	1.000000	
1.984701	1.995245	1.000000	
1.964256	1.995037	1.000000	
1.981972	1.997987	1.000000	
1.994869	2.000000	1.000000	
1.988831	2.000000	1.000000	
1.974928	2.000000	1.000000	
1.984026	1.996841	1.000000	
1.993437	1.994385	1.000000	
1.995964	2.000000	1.000000	
1.992693	2.000000	1.000000	
1.964002	1.986461	1.000000	
1.986617	1.998508	1.000000	
1.979661	1.995611	1.000000	
1.959644	1.966669	1.000000	
1.994009	2.000000	1.000000	
1.990703	2.000000	1.000000	
1.993238	2.000000	1.000000	
1.992709	2.000000	1.000000	
1.986381	1.987719	1.000000	
1.988831	2.000000	1.000000	
1.979745	1.984249	1.000000	
1.983957	1.992448	1.000000	
1.992641	1.999295	1.000000	
1.989240	1.991177	1.000000	
1.993285	2.000000	1.000000	
1.992115	2.000000	1.000000	
1.993238	2.000000	1.000000	
1.991178	2.000000	1.000000	
1.971848	1.996840	1.000000	
1.993238	2.000000	1.000000	
1.994187	2.000000	1.000000	
1.982909	1.985834	1.000000	
1.995185	2.000000	1.000000	
1.992223	1.999134	1.000000	
1.995034	1.998136	1.000000	
